id,evidence_fragment_id,claim_id,target_type,target_id,effect_direction,weight,context_scope,created_at,notes
EVL-001350,EVD-001266,,intervention,INT-0037,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001351,EVD-001267,,intervention,INT-0037,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001352,EVD-001268,,intervention,INT-0037,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001353,EVD-001269,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001354,EVD-001270,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001355,EVD-001271,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001356,EVD-001272,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001357,EVD-001273,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001358,EVD-001274,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001359,EVD-001275,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001360,EVD-001276,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001361,EVD-001277,,intervention,INT-0041,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001362,EVD-001278,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001363,EVD-001279,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001364,EVD-001280,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001365,EVD-001281,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001366,EVD-001282,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001367,EVD-001283,,intervention,INT-0041,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001368,EVD-001284,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001369,EVD-001285,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001370,EVD-001286,,intervention,INT-0046,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001371,EVD-001287,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001372,EVD-001288,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001373,EVD-001289,,intervention,INT-0046,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001374,EVD-001290,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001375,EVD-001291,,intervention,INT-0046,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001376,EVD-001292,,intervention,INT-0046,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001377,EVD-001293,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001378,EVD-001294,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001379,EVD-001295,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001380,EVD-001296,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001381,EVD-001297,,intervention,INT-0046,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001382,EVD-001298,,intervention,INT-0046,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
