id,node_type,node_id,alias,source,created_at
ALS-001867,gene,GEN-0930,ENSG00000165476,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001868,gene,GEN-0931,RELN,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001869,gene,GEN-0931,ENSG00000189056,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001870,gene,GEN-0932,RERE,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001871,gene,GEN-0932,ENSG00000142599,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001872,gene,GEN-0933,RFX3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001873,gene,GEN-0933,ENSG00000080298,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001874,gene,GEN-0934,RFX4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001875,gene,GEN-0934,ENSG00000111783,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001876,gene,GEN-0935,RFX7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001877,gene,GEN-0935,ENSG00000181827,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001878,gene,GEN-0936,RGS7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001879,gene,GEN-0936,ENSG00000182901,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001880,gene,GEN-0937,RHEB,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001881,gene,GEN-0937,ENSG00000106615,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001882,gene,GEN-0938,RHOXF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001883,gene,GEN-0938,ENSG00000101883,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001884,gene,GEN-0939,RICTOR,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001885,gene,GEN-0939,ENSG00000164327,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001886,gene,GEN-0940,RIMS1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001887,gene,GEN-0940,ENSG00000079841,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001888,gene,GEN-0941,RIMS2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001889,gene,GEN-0941,ENSG00000176406,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001890,gene,GEN-0942,RIMS3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001891,gene,GEN-0942,ENSG00000117016,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001892,gene,GEN-0943,RIT2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001893,gene,GEN-0943,ENSG00000152214,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001894,gene,GEN-0944,RLIM,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001895,gene,GEN-0944,ENSG00000131263,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001896,gene,GEN-0945,RNF135,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001897,gene,GEN-0945,ENSG00000181481,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001898,gene,GEN-0946,RNF25,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001899,gene,GEN-0946,ENSG00000163481,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001900,gene,GEN-0947,RNF38,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001901,gene,GEN-0947,ENSG00000137075,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001902,gene,GEN-0948,RNU2-2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001903,gene,GEN-0948,ENSG00000222328,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001904,gene,GEN-0949,RNU4-2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001905,gene,GEN-0949,ENSG00000202538,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001906,gene,GEN-0950,RNU5B-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001907,gene,GEN-0950,ENSG00000200156,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001908,gene,GEN-0951,ROBO2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001909,gene,GEN-0951,ENSG00000185008,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001910,gene,GEN-0952,RORA,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001911,gene,GEN-0952,ENSG00000069667,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001912,gene,GEN-0953,RORB,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001913,gene,GEN-0953,ENSG00000198963,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001914,gene,GEN-0954,RP11-1407O15.2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001915,gene,GEN-0954,nan,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001916,gene,GEN-0955,RPH3A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001917,gene,GEN-0955,ENSG00000089169,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001918,gene,GEN-0956,RPL10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001919,gene,GEN-0956,ENSG00000147403,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001920,gene,GEN-0957,RPS6KA2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001921,gene,GEN-0957,ENSG00000071242,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001922,gene,GEN-0958,RPS6KA3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001923,gene,GEN-0958,ENSG00000177189,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001924,gene,GEN-0959,RSRC1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001925,gene,GEN-0959,ENSG00000174891,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001926,gene,GEN-0960,RUNX1T1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001927,gene,GEN-0960,ENSG00000079102,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001928,gene,GEN-0961,SACS,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001929,gene,GEN-0961,ENSG00000151835,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001930,gene,GEN-0962,SAE1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001931,gene,GEN-0962,ENSG00000142230,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001932,gene,GEN-0963,SAMD11,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001933,gene,GEN-0963,ENSG00000187634,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001934,gene,GEN-0964,SASH1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001935,gene,GEN-0964,ENSG00000111961,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001936,gene,GEN-0965,RPS10P2-AS1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001937,gene,GEN-0965,nan,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001938,gene,GEN-0966,SATB1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001939,gene,GEN-0966,ENSG00000182568,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001940,gene,GEN-0967,SATB2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001941,gene,GEN-0967,ENSG00000119042,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001942,gene,GEN-0968,SBF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001943,gene,GEN-0968,ENSG00000100241,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001944,gene,GEN-0969,SCAF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001945,gene,GEN-0969,ENSG00000126461,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001946,gene,GEN-0970,SCAF4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001947,gene,GEN-0970,ENSG00000156304,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001948,gene,GEN-0971,SCFD2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001949,gene,GEN-0971,ENSG00000184178,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001950,gene,GEN-0972,SCGN,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001951,gene,GEN-0972,ENSG00000079689,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001952,gene,GEN-0973,SCN1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001953,gene,GEN-0973,ENSG00000144285,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001954,gene,GEN-0974,SCN2A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001955,gene,GEN-0974,ENSG00000136531,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001956,gene,GEN-0975,SCN3A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001957,gene,GEN-0975,ENSG00000153253,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001958,gene,GEN-0976,SCN4A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001959,gene,GEN-0976,ENSG00000007314,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001960,gene,GEN-0977,SCN8A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001961,gene,GEN-0977,ENSG00000196876,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001962,gene,GEN-0978,SCN9A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001963,gene,GEN-0978,ENSG00000169432,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001964,gene,GEN-0979,SCP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001965,gene,GEN-0979,ENSG00000116171,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001966,gene,GEN-0980,SDC2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001967,gene,GEN-0980,ENSG00000169439,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001968,gene,GEN-0981,SEMA5A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001969,gene,GEN-0981,ENSG00000112902,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001970,gene,GEN-0982,SENP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001971,gene,GEN-0982,ENSG00000079387,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001972,gene,GEN-0983,SENP6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001973,gene,GEN-0983,ENSG00000112701,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001974,gene,GEN-0984,SERPINE1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001975,gene,GEN-0984,ENSG00000106366,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001976,gene,GEN-0985,SET,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001977,gene,GEN-0985,ENSG00000119335,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001978,gene,GEN-0986,SETBP1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001979,gene,GEN-0986,ENSG00000152217,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001980,gene,GEN-0987,SETD1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001981,gene,GEN-0987,ENSG00000099381,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001982,gene,GEN-0988,SETD1B,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001983,gene,GEN-0988,ENSG00000139718,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001984,gene,GEN-0989,SETD2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001985,gene,GEN-0989,ENSG00000181555,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001986,gene,GEN-0990,SETD5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001987,gene,GEN-0990,ENSG00000168137,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001988,gene,GEN-0991,SETDB1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001989,gene,GEN-0991,ENSG00000143379,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001990,gene,GEN-0992,SETDB2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001991,gene,GEN-0992,ENSG00000136169,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001992,gene,GEN-0993,SEZ6L2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001993,gene,GEN-0993,ENSG00000174938,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001994,gene,GEN-0994,SF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001995,gene,GEN-0994,ENSG00000168066,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001996,gene,GEN-0995,SF3B1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001997,gene,GEN-0995,ENSG00000115524,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001998,gene,GEN-0996,SGSH,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-001999,gene,GEN-0996,ENSG00000181523,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002000,gene,GEN-0997,SGSM3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002001,gene,GEN-0997,ENSG00000100359,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002002,gene,GEN-0998,SH3RF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002003,gene,GEN-0998,ENSG00000154447,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002004,gene,GEN-0999,SH3RF3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002005,gene,GEN-0999,ENSG00000172985,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002006,gene,GEN-1000,SHANK1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002007,gene,GEN-1000,ENSG00000161681,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002008,gene,GEN-1001,SHANK2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002009,gene,GEN-1001,ENSG00000162105,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002010,gene,GEN-1002,SHOX,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002011,gene,GEN-1002,ENSG00000185960,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002012,gene,GEN-1003,SIK1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002013,gene,GEN-1003,ENSG00000142178,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002014,gene,GEN-1004,SIN3A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002015,gene,GEN-1004,ENSG00000169375,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002016,gene,GEN-1005,SIN3B,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002017,gene,GEN-1005,ENSG00000127511,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002018,gene,GEN-1006,SKI,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002019,gene,GEN-1006,ENSG00000157933,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002020,gene,GEN-1007,SLC12A5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002021,gene,GEN-1007,ENSG00000124140,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002022,gene,GEN-1008,SLC1A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002023,gene,GEN-1008,ENSG00000106688,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002024,gene,GEN-1009,SLC1A2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002025,gene,GEN-1009,ENSG00000110436,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002026,gene,GEN-1010,SLC22A9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002027,gene,GEN-1010,ENSG00000149742,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002028,gene,GEN-1011,SLC23A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002029,gene,GEN-1011,ENSG00000170482,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002030,gene,GEN-1012,SLC24A2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002031,gene,GEN-1012,ENSG00000155886,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002032,gene,GEN-1013,SLC25A12,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002033,gene,GEN-1013,ENSG00000115840,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002034,gene,GEN-1014,SLC25A39,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002035,gene,GEN-1014,ENSG00000013306,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002036,gene,GEN-1015,SLC27A4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002037,gene,GEN-1015,ENSG00000167114,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002038,gene,GEN-1016,SLC29A4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002039,gene,GEN-1016,ENSG00000164638,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002040,gene,GEN-1017,SLC35G1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002041,gene,GEN-1017,ENSG00000176273,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002042,gene,GEN-1018,SLC38A10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002043,gene,GEN-1018,ENSG00000157637,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002044,gene,GEN-1019,SLC45A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002045,gene,GEN-1019,ENSG00000162426,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002046,gene,GEN-1020,SLC4A10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002047,gene,GEN-1020,ENSG00000144290,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002048,gene,GEN-1021,SLC6A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002049,gene,GEN-1021,ENSG00000157103,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002050,gene,GEN-1022,SLC6A3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002051,gene,GEN-1022,ENSG00000142319,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002052,gene,GEN-1023,SLC6A4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002053,gene,GEN-1023,ENSG00000108576,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002054,gene,GEN-1024,SLC6A8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002055,gene,GEN-1024,ENSG00000130821,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002056,gene,GEN-1025,SLC7A3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002057,gene,GEN-1025,ENSG00000165349,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002058,gene,GEN-1026,SLC7A5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002059,gene,GEN-1026,ENSG00000103257,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002060,gene,GEN-1027,SLC7A7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002061,gene,GEN-1027,ENSG00000155465,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002062,gene,GEN-1028,SLC9A1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002063,gene,GEN-1028,ENSG00000090020,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002064,gene,GEN-1029,SLC9A6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002065,gene,GEN-1029,ENSG00000198689,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002066,gene,GEN-1030,SLC9A9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002067,gene,GEN-1030,ENSG00000181804,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002068,gene,GEN-1031,SLCO1B3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002069,gene,GEN-1031,ENSG00000111700,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002070,gene,GEN-1032,SLFN5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002071,gene,GEN-1032,ENSG00000166750,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002072,gene,GEN-1033,SLITRK2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002073,gene,GEN-1033,ENSG00000185985,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002074,gene,GEN-1034,SLITRK5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002075,gene,GEN-1034,ENSG00000165300,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002076,gene,GEN-1035,SMAD4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002077,gene,GEN-1035,ENSG00000141646,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002078,gene,GEN-1036,SMAP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002079,gene,GEN-1036,ENSG00000084070,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002080,gene,GEN-1037,SMARCA1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002081,gene,GEN-1037,ENSG00000102038,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002082,gene,GEN-1038,SMARCA2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002083,gene,GEN-1038,ENSG00000080503,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002084,gene,GEN-1039,SMARCA4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002085,gene,GEN-1039,ENSG00000127616,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002086,gene,GEN-1040,SMARCC2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002087,gene,GEN-1040,ENSG00000139613,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002088,gene,GEN-1041,SMC1A,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002089,gene,GEN-1041,ENSG00000072501,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002090,gene,GEN-1042,SMC3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002091,gene,GEN-1042,ENSG00000108055,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002092,gene,GEN-1043,SMG6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002093,gene,GEN-1043,ENSG00000070366,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002094,gene,GEN-1044,SMURF1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002095,gene,GEN-1044,ENSG00000198742,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002096,gene,GEN-1045,SNAP25,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002097,gene,GEN-1045,ENSG00000132639,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002098,gene,GEN-1046,SNCAIP,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002099,gene,GEN-1046,ENSG00000064692,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002100,gene,GEN-1047,SND1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002101,gene,GEN-1047,ENSG00000197157,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002102,gene,GEN-1048,SNTG2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002103,gene,GEN-1048,ENSG00000172554,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002104,gene,GEN-1049,SNX14,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002105,gene,GEN-1049,ENSG00000135317,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002106,gene,GEN-1050,SNX5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002107,gene,GEN-1050,ENSG00000089006,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002108,gene,GEN-1051,SOD1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002109,gene,GEN-1051,ENSG00000142168,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002110,gene,GEN-1052,SON,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002111,gene,GEN-1052,ENSG00000159140,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002112,gene,GEN-1053,SORCS3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002113,gene,GEN-1053,ENSG00000156395,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002114,gene,GEN-1054,SOS2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002115,gene,GEN-1054,ENSG00000100485,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002116,gene,GEN-1055,SOX5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002117,gene,GEN-1055,ENSG00000134532,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002118,gene,GEN-1056,SOX6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002119,gene,GEN-1056,ENSG00000110693,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002120,gene,GEN-1057,SPARCL1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002121,gene,GEN-1057,ENSG00000152583,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002122,gene,GEN-1058,SPAST,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002123,gene,GEN-1058,ENSG00000021574,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002124,gene,GEN-1059,SPEN,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002125,gene,GEN-1059,ENSG00000065526,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002126,gene,GEN-1060,SPP2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002127,gene,GEN-1060,ENSG00000072080,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002128,gene,GEN-1061,SPRY2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002129,gene,GEN-1061,ENSG00000136158,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002130,gene,GEN-1062,SPTAN1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002131,gene,GEN-1062,ENSG00000197694,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002132,gene,GEN-1063,SPTBN1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002133,gene,GEN-1063,ENSG00000115306,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002134,gene,GEN-1064,SRCAP,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002135,gene,GEN-1064,ENSG00000080603,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002136,gene,GEN-1065,SRGAP3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002137,gene,GEN-1065,ENSG00000196220,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002138,gene,GEN-1066,SRPRA,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002139,gene,GEN-1066,ENSG00000182934,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002140,gene,GEN-1067,SRRM2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002141,gene,GEN-1067,ENSG00000167978,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-002142,gene,GEN-1068,SRSF1,legacy_v0.1,2026-04-24T17:07:31+00:00
